male	female	group	type	weight	oil
CHOI3	ZD958	ZD958/CHOI3	H	0.41	4.475
CHOI3	ZD958	ZD958/CHOI3	H	0.36	4.454
CHOI3	ZD958	ZD958/CHOI3	H	0.45	4.368
CHOI3	ZD958	ZD958/CHOI3	H	0.42	4.366
CHOI3	ZD958	ZD958/CHOI3	H	0.39	4.365
CHOI3	ZD958	ZD958/CHOI3	H	0.41	4.361
CHOI3	ZD958	ZD958/CHOI3	H	0.33	4.351
CHOI3	ZD958	ZD958/CHOI3	H	0.4	4.34
CHOI3	ZD958	ZD958/CHOI3	H	0.41	4.338
CHOI3	ZD958	ZD958/CHOI3	H	0.38	4.334
CHOI3	ZD958	ZD958/CHOI3	H	0.42	4.295
CHOI3	ZD958	ZD958/CHOI3	H	0.41	4.275
CHOI3	ZD958	ZD958/CHOI3	H	0.41	4.265
CHOI3	ZD958	ZD958/CHOI3	H	0.39	4.246
CHOI3	ZD958	ZD958/CHOI3	H	0.35	4.24
CHOI3	ZD958	ZD958/CHOI3	H	0.44	4.238
CHOI3	ZD958	ZD958/CHOI3	H	0.45	4.226
CHOI3	ZD958	ZD958/CHOI3	H	0.36	4.226
CHOI3	ZD958	ZD958/CHOI3	H	0.4	4.218
CHOI3	ZD958	ZD958/CHOI3	H	0.39	4.198
CHOI3	ZD958	ZD958/CHOI3	H	0.41	4.191
CHOI3	ZD958	ZD958/CHOI3	H	0.38	4.188
CHOI3	ZD958	ZD958/CHOI3	H	0.28	4.16
CHOI3	ZD958	ZD958/CHOI3	H	0.36	4.121
CHOI3	ZD958	ZD958/CHOI3	H	0.41	4.104
CHOI3	ZD958	ZD958/CHOI3	H	0.34	4.102
CHOI3	ZD958	ZD958/CHOI3	H	0.34	4.038
CHOI3	ZD958	ZD958/CHOI3	H	0.41	4.036
CHOI3	ZD958	ZD958/CHOI3	H	0.35	4.005
CHOI3	ZD958	ZD958/CHOI3	H	0.42	3.987
CHOI3	ZD958	ZD958/CHOI3	H	0.4	3.983
CHOI3	ZD958	ZD958/CHOI3	H	0.37	3.97
CHOI3	ZD958	ZD958/CHOI3	H	0.39	3.954
CHOI3	ZD958	ZD958/CHOI3	H	0.36	3.943
CHOI3	ZD958	ZD958/CHOI3	H	0.43	3.92
CHOI3	ZD958	ZD958/CHOI3	H	0.44	3.916
CHOI3	ZD958	ZD958/CHOI3	H	0.38	3.908
CHOI3	ZD958	ZD958/CHOI3	H	0.41	3.907
CHOI3	ZD958	ZD958/CHOI3	H	0.39	3.9
CHOI3	ZD958	ZD958/CHOI3	H	0.45	3.898
CHOI3	ZD958	ZD958/CHOI3	H	0.4	3.889
CHOI3	ZD958	ZD958/CHOI3	H	0.39	3.873
CHOI3	ZD958	ZD958/CHOI3	H	0.41	3.872
CHOI3	ZD958	ZD958/CHOI3	H	0.45	3.872
CHOI3	ZD958	ZD958/CHOI3	H	0.41	3.863
CHOI3	ZD958	ZD958/CHOI3	H	0.42	3.848
CHOI3	ZD958	ZD958/CHOI3	H	0.4	3.842
CHOI3	ZD958	ZD958/CHOI3	H	0.38	3.841
CHOI3	ZD958	ZD958/CHOI3	H	0.41	3.84
CHOI3	ZD958	ZD958/CHOI3	H	0.37	3.838
CHOI3	ZD958	ZD958/CHOI3	H	0.35	3.837
CHOI3	ZD958	ZD958/CHOI3	H	0.39	3.817
CHOI3	ZD958	ZD958/CHOI3	H	0.4	3.8
CHOI3	ZD958	ZD958/CHOI3	H	0.42	3.776
CHOI3	ZD958	ZD958/CHOI3	H	0.38	3.766
CHOI3	ZD958	ZD958/CHOI3	H	0.44	3.728
CHOI3	ZD958	ZD958/CHOI3	H	0.35	3.716
CHOI3	ZD958	ZD958/CHOI3	H	0.42	3.714
CHOI3	ZD958	ZD958/CHOI3	H	0.4	3.685
CHOI3	ZD958	ZD958/CHOI3	H	0.37	3.674
CHOI3	ZD958	ZD958/CHOI3	H	0.36	3.674
CHOI3	ZD958	ZD958/CHOI3	H	0.44	3.662
CHOI3	ZD958	ZD958/CHOI3	H	0.41	3.658
CHOI3	ZD958	ZD958/CHOI3	H	0.41	3.654
CHOI3	ZD958	ZD958/CHOI3	H	0.47	3.642
CHOI3	ZD958	ZD958/CHOI3	H	0.46	3.642
CHOI3	ZD958	ZD958/CHOI3	H	0.35	3.623
CHOI3	ZD958	ZD958/CHOI3	H	0.4	3.604
CHOI3	ZD958	ZD958/CHOI3	H	0.38	3.575
CHOI3	ZD958	ZD958/CHOI3	H	0.37	3.561
CHOI3	ZD958	ZD958/CHOI3	H	0.44	3.543
CHOI3	ZD958	ZD958/CHOI3	H	0.43	3.534
CHOI3	ZD958	ZD958/CHOI3	H	0.41	3.509
CHOI3	ZD958	ZD958/CHOI3	H	0.39	3.503
CHOI3	ZD958	ZD958/CHOI3	H	0.36	3.502
CHOI3	ZD958	ZD958/CHOI3	H	0.44	3.498
CHOI3	ZD958	ZD958/CHOI3	H	0.44	3.492
CHOI3	ZD958	ZD958/CHOI3	H	0.3	3.462
CHOI3	ZD958	ZD958/CHOI3	H	0.43	3.449
CHOI3	ZD958	ZD958/CHOI3	H	0.44	3.434
CHOI3	ZD958	ZD958/CHOI3	H	0.42	3.429
CHOI3	ZD958	ZD958/CHOI3	H	0.42	3.429
CHOI3	ZD958	ZD958/CHOI3	H	0.4	3.406
CHOI3	ZD958	ZD958/CHOI3	H	0.27	3.377
CHOI3	ZD958	ZD958/CHOI3	H	0.38	3.375
CHOI3	ZD958	ZD958/CHOI3	H	0.37	3.37
CHOI3	ZD958	ZD958/CHOI3	H	0.38	3.369
CHOI3	ZD958	ZD958/CHOI3	H	0.43	3.366
CHOI3	ZD958	ZD958/CHOI3	H	0.45	3.349
CHOI3	ZD958	ZD958/CHOI3	H	0.43	3.345
CHOI3	ZD958	ZD958/CHOI3	H	0.35	3.333
CHOI3	ZD958	ZD958/CHOI3	H	0.48	3.313
CHOI3	ZD958	ZD958/CHOI3	H	0.39	3.298
CHOI3	ZD958	ZD958/CHOI3	H	0.47	3.258
CHOI3	ZD958	ZD958/CHOI3	H	0.41	3.256
CHOI3	ZD958	ZD958/CHOI3	H	0.33	3.236
CHOI3	ZD958	ZD958/CHOI3	H	0.45	3.234
CHOI3	ZD958	ZD958/CHOI3	H	0.39	3.233
CHOI3	ZD958	ZD958/CHOI3	H	0.41	3.207
CHOI3	ZD958	ZD958/CHOI3	H	0.45	3.181
CHOI3	ZD958	ZD958/CHOI3	H	0.44	3.181
CHOI3	ZD958	ZD958/CHOI3	H	0.42	3.146
CHOI3	ZD958	ZD958/CHOI3	H	0.42	3.142
CHOI3	ZD958	ZD958/CHOI3	H	0.43	3.079
CHOI3	ZD958	ZD958/CHOI3	H	0.42	3.065
CHOI3	ZD958	ZD958/CHOI3	H	0.46	3.053
CHOI3	ZD958	ZD958/CHOI3	H	0.43	3.043
CHOI3	ZD958	ZD958/CHOI3	H	0.41	3.041
CHOI3	ZD958	ZD958/CHOI3	H	0.37	3.033
CHOI3	ZD958	ZD958/CHOI3	H	0.38	3.019
CHOI3	ZD958	ZD958/CHOI3	H	0.34	3
CHOI3	ZD958	ZD958/CHOI3	H	0.4	2.994
CHOI3	ZD958	ZD958/CHOI3	H	0.42	2.983
CHOI3	ZD958	ZD958/CHOI3	H	0.43	2.981
CHOI3	ZD958	ZD958/CHOI3	H	0.47	2.954
CHOI3	ZD958	ZD958/CHOI3	H	0.43	2.95
CHOI3	ZD958	ZD958/CHOI3	H	0.44	2.947
CHOI3	ZD958	ZD958/CHOI3	H	0.4	2.937
CHOI3	ZD958	ZD958/CHOI3	H	0.35	2.892
CHOI3	ZD958	ZD958/CHOI3	H	0.45	2.879
CHOI3	ZD958	ZD958/CHOI3	H	0.43	2.855
CHOI3	ZD958	ZD958/CHOI3	H	0.38	2.827
CHOI3	ZD958	ZD958/CHOI3	H	0.44	2.816
CHOI3	ZD958	ZD958/CHOI3	H	0.39	2.808
CHOI3	ZD958	ZD958/CHOI3	H	0.41	2.758
CHOI3	ZD958	ZD958/CHOI3	H	0.44	2.691
CHOI3	ZD958	ZD958/CHOI3	H	0.39	2.574
CHOI3	ZD958	ZD958/CHOI3	H	0.38	2.53
CHOI3	ZD958	ZD958/CHOI3	H	0.39	2.484
CHOI3	ZD958	ZD958/CHOI3	H	0.37	2.41
CHOI3	ZD958	ZD958/CHOI3	H	0.31	2.077
CHOI3	ZD958	ZD958/CHOI3	C	0.42	6.706
CHOI3	ZD958	ZD958/CHOI3	C	0.45	6.399
CHOI3	ZD958	ZD958/CHOI3	C	0.42	6.33
CHOI3	ZD958	ZD958/CHOI3	C	0.44	6.324
CHOI3	ZD958	ZD958/CHOI3	C	0.42	6.309
CHOI3	ZD958	ZD958/CHOI3	C	0.46	6.302
CHOI3	ZD958	ZD958/CHOI3	C	0.41	6.255
CHOI3	ZD958	ZD958/CHOI3	C	0.41	6.246
CHOI3	ZD958	ZD958/CHOI3	C	0.4	6.225
CHOI3	ZD958	ZD958/CHOI3	C	0.36	6.217
CHOI3	ZD958	ZD958/CHOI3	C	0.45	6.203
CHOI3	ZD958	ZD958/CHOI3	C	0.35	6.193
CHOI3	ZD958	ZD958/CHOI3	C	0.39	6.127
CHOI3	ZD958	ZD958/CHOI3	C	0.4	6.124
CHOI3	ZD958	ZD958/CHOI3	C	0.45	6.121
CHOI3	ZD958	ZD958/CHOI3	C	0.44	6.108
CHOI3	ZD958	ZD958/CHOI3	C	0.4	6.078
CHOI3	ZD958	ZD958/CHOI3	C	0.4	6.069
CHOI3	ZD958	ZD958/CHOI3	C	0.42	6.042
CHOI3	ZD958	ZD958/CHOI3	C	0.38	6.038
CHOI3	ZD958	ZD958/CHOI3	C	0.41	6.037
CHOI3	ZD958	ZD958/CHOI3	C	0.44	6.036
CHOI3	ZD958	ZD958/CHOI3	C	0.46	6.024
CHOI3	ZD958	ZD958/CHOI3	C	0.41	6.022
CHOI3	ZD958	ZD958/CHOI3	C	0.36	6.021
CHOI3	ZD958	ZD958/CHOI3	C	0.37	6.01
CHOI3	ZD958	ZD958/CHOI3	C	0.37	6.009
CHOI3	ZD958	ZD958/CHOI3	C	0.44	6.001
CHOI3	ZD958	ZD958/CHOI3	C	0.41	5.998
CHOI3	ZD958	ZD958/CHOI3	C	0.45	5.995
CHOI3	ZD958	ZD958/CHOI3	C	0.36	5.992
CHOI3	ZD958	ZD958/CHOI3	C	0.43	5.966
CHOI3	ZD958	ZD958/CHOI3	C	0.4	5.956
CHOI3	ZD958	ZD958/CHOI3	C	0.4	5.942
CHOI3	ZD958	ZD958/CHOI3	C	0.39	5.926
CHOI3	ZD958	ZD958/CHOI3	C	0.34	5.922
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.874
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.873
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.864
CHOI3	ZD958	ZD958/CHOI3	C	0.43	5.85
CHOI3	ZD958	ZD958/CHOI3	C	0.45	5.833
CHOI3	ZD958	ZD958/CHOI3	C	0.42	5.829
CHOI3	ZD958	ZD958/CHOI3	C	0.4	5.815
CHOI3	ZD958	ZD958/CHOI3	C	0.45	5.814
CHOI3	ZD958	ZD958/CHOI3	C	0.42	5.809
CHOI3	ZD958	ZD958/CHOI3	C	0.48	5.796
CHOI3	ZD958	ZD958/CHOI3	C	0.41	5.786
CHOI3	ZD958	ZD958/CHOI3	C	0.37	5.781
CHOI3	ZD958	ZD958/CHOI3	C	0.4	5.772
CHOI3	ZD958	ZD958/CHOI3	C	0.35	5.765
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.76
CHOI3	ZD958	ZD958/CHOI3	C	0.42	5.756
CHOI3	ZD958	ZD958/CHOI3	C	0.43	5.751
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.739
CHOI3	ZD958	ZD958/CHOI3	C	0.42	5.735
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.708
CHOI3	ZD958	ZD958/CHOI3	C	0.47	5.707
CHOI3	ZD958	ZD958/CHOI3	C	0.39	5.707
CHOI3	ZD958	ZD958/CHOI3	C	0.38	5.707
CHOI3	ZD958	ZD958/CHOI3	C	0.42	5.694
CHOI3	ZD958	ZD958/CHOI3	C	0.4	5.685
CHOI3	ZD958	ZD958/CHOI3	C	0.46	5.648
CHOI3	ZD958	ZD958/CHOI3	C	0.39	5.645
CHOI3	ZD958	ZD958/CHOI3	C	0.41	5.643
CHOI3	ZD958	ZD958/CHOI3	C	0.39	5.637
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.635
CHOI3	ZD958	ZD958/CHOI3	C	0.38	5.602
CHOI3	ZD958	ZD958/CHOI3	C	0.41	5.6
CHOI3	ZD958	ZD958/CHOI3	C	0.41	5.597
CHOI3	ZD958	ZD958/CHOI3	C	0.38	5.595
CHOI3	ZD958	ZD958/CHOI3	C	0.41	5.585
CHOI3	ZD958	ZD958/CHOI3	C	0.5	5.584
CHOI3	ZD958	ZD958/CHOI3	C	0.43	5.569
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.567
CHOI3	ZD958	ZD958/CHOI3	C	0.4	5.542
CHOI3	ZD958	ZD958/CHOI3	C	0.37	5.54
CHOI3	ZD958	ZD958/CHOI3	C	0.42	5.532
CHOI3	ZD958	ZD958/CHOI3	C	0.4	5.518
CHOI3	ZD958	ZD958/CHOI3	C	0.4	5.511
CHOI3	ZD958	ZD958/CHOI3	C	0.37	5.506
CHOI3	ZD958	ZD958/CHOI3	C	0.41	5.506
CHOI3	ZD958	ZD958/CHOI3	C	0.39	5.505
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.504
CHOI3	ZD958	ZD958/CHOI3	C	0.42	5.499
CHOI3	ZD958	ZD958/CHOI3	C	0.46	5.497
CHOI3	ZD958	ZD958/CHOI3	C	0.39	5.496
CHOI3	ZD958	ZD958/CHOI3	C	0.39	5.48
CHOI3	ZD958	ZD958/CHOI3	C	0.46	5.474
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.46
CHOI3	ZD958	ZD958/CHOI3	C	0.48	5.457
CHOI3	ZD958	ZD958/CHOI3	C	0.4	5.453
CHOI3	ZD958	ZD958/CHOI3	C	0.4	5.441
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.407
CHOI3	ZD958	ZD958/CHOI3	C	0.38	5.403
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.398
CHOI3	ZD958	ZD958/CHOI3	C	0.41	5.383
CHOI3	ZD958	ZD958/CHOI3	C	0.47	5.376
CHOI3	ZD958	ZD958/CHOI3	C	0.43	5.376
CHOI3	ZD958	ZD958/CHOI3	C	0.37	5.365
CHOI3	ZD958	ZD958/CHOI3	C	0.39	5.348
CHOI3	ZD958	ZD958/CHOI3	C	0.49	5.346
CHOI3	ZD958	ZD958/CHOI3	C	0.52	5.346
CHOI3	ZD958	ZD958/CHOI3	C	0.45	5.336
CHOI3	ZD958	ZD958/CHOI3	C	0.42	5.33
CHOI3	ZD958	ZD958/CHOI3	C	0.43	5.328
CHOI3	ZD958	ZD958/CHOI3	C	0.41	5.301
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.295
CHOI3	ZD958	ZD958/CHOI3	C	0.42	5.292
CHOI3	ZD958	ZD958/CHOI3	C	0.5	5.272
CHOI3	ZD958	ZD958/CHOI3	C	0.39	5.267
CHOI3	ZD958	ZD958/CHOI3	C	0.5	5.263
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.258
CHOI3	ZD958	ZD958/CHOI3	C	0.46	5.207
CHOI3	ZD958	ZD958/CHOI3	C	0.42	5.174
CHOI3	ZD958	ZD958/CHOI3	C	0.41	5.174
CHOI3	ZD958	ZD958/CHOI3	C	0.35	5.15
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.14
CHOI3	ZD958	ZD958/CHOI3	C	0.47	5.136
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.118
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.116
CHOI3	ZD958	ZD958/CHOI3	C	0.4	5.106
CHOI3	ZD958	ZD958/CHOI3	C	0.42	5.092
CHOI3	ZD958	ZD958/CHOI3	C	0.44	5.076
CHOI3	ZD958	ZD958/CHOI3	C	0.48	5.073
CHOI3	ZD958	ZD958/CHOI3	C	0.4	5.062
CHOI3	ZD958	ZD958/CHOI3	C	0.42	5.057
CHOI3	ZD958	ZD958/CHOI3	C	0.43	5.04
CHOI3	ZD958	ZD958/CHOI3	C	0.41	5.04
CHOI3	ZD958	ZD958/CHOI3	C	0.43	5.021
CHOI3	ZD958	ZD958/CHOI3	C	0.39	5.018
CHOI3	ZD958	ZD958/CHOI3	C	0.41	5.013
CHOI3	ZD958	ZD958/CHOI3	C	0.37	5.003
CHOI3	ZD958	ZD958/CHOI3	C	0.51	4.974
CHOI3	ZD958	ZD958/CHOI3	C	0.42	4.97
CHOI3	ZD958	ZD958/CHOI3	C	0.46	4.966
CHOI3	ZD958	ZD958/CHOI3	C	0.46	4.95
CHOI3	ZD958	ZD958/CHOI3	C	0.49	4.942
CHOI3	ZD958	ZD958/CHOI3	C	0.4	4.916
CHOI3	ZD958	ZD958/CHOI3	C	0.41	4.91
CHOI3	ZD958	ZD958/CHOI3	C	0.45	4.909
CHOI3	ZD958	ZD958/CHOI3	C	0.43	4.897
CHOI3	ZD958	ZD958/CHOI3	C	0.42	4.88
CHOI3	ZD958	ZD958/CHOI3	C	0.44	4.842
CHOI3	ZD958	ZD958/CHOI3	C	0.43	4.828
CHOI3	ZD958	ZD958/CHOI3	C	0.44	4.828
CHOI3	ZD958	ZD958/CHOI3	C	0.42	4.825
CHOI3	ZD958	ZD958/CHOI3	C	0.47	4.814
CHOI3	ZD958	ZD958/CHOI3	C	0.42	4.806
CHOI3	ZD958	ZD958/CHOI3	C	0.37	4.803
CHOI3	ZD958	ZD958/CHOI3	C	0.43	4.796
CHOI3	ZD958	ZD958/CHOI3	C	0.45	4.787
CHOI3	ZD958	ZD958/CHOI3	C	0.39	4.778
CHOI3	ZD958	ZD958/CHOI3	C	0.44	4.768
CHOI3	ZD958	ZD958/CHOI3	C	0.4	4.761
CHOI3	ZD958	ZD958/CHOI3	C	0.46	4.746
CHOI3	ZD958	ZD958/CHOI3	C	0.46	4.742
CHOI3	ZD958	ZD958/CHOI3	C	0.38	4.734
CHOI3	ZD958	ZD958/CHOI3	C	0.42	4.717
CHOI3	ZD958	ZD958/CHOI3	C	0.43	4.669
CHOI3	ZD958	ZD958/CHOI3	C	0.46	4.648
CHOI3	ZD958	ZD958/CHOI3	C	0.47	4.637
CHOI3	ZD958	ZD958/CHOI3	C	0.39	4.614
CHOI3	ZD958	ZD958/CHOI3	C	0.49	4.604
CHOI3	ZD958	ZD958/CHOI3	C	0.43	4.597
CHOI3	ZD958	ZD958/CHOI3	C	0.46	4.589
CHOI3	ZD958	ZD958/CHOI3	C	0.41	4.587
CHOI3	ZD958	ZD958/CHOI3	C	0.4	4.587
CHOI3	ZD958	ZD958/CHOI3	C	0.43	4.54
CHOI3	ZD958	ZD958/CHOI3	C	0.37	4.527
CHOI3	ZD958	ZD958/CHOI3	C	0.43	4.472
CHOI3	ZD958	ZD958/CHOI3	C	0.49	4.432
CHOI3	ZD958	ZD958/CHOI3	C	0.44	4.422
CHOI3	ZD958	ZD958/CHOI3	C	0.47	4.412
CHOI3	ZD958	ZD958/CHOI3	C	0.49	4.384
CHOI3	ZD958	ZD958/CHOI3	C	0.42	4.364
CHOI3	ZD958	ZD958/CHOI3	C	0.48	4.364
CHOI3	ZD958	ZD958/CHOI3	C	0.37	4.339
CHOI3	ZD958	ZD958/CHOI3	C	0.48	4.232
CHOI3	ZD958	ZD958/CHOI3	C	0.43	4.132
CHOI3	ZD958	ZD958/CHOI3	C	0.41	4.068
CHOI3	ZD958	ZD958/CHOI3	C	0.4	3.992
CHOI3	ZD958	ZD958/CHOI3	C	0.5	3.643
CHOI3	ZD958	ZD958/CHOI3	C	0.42	3.47
CHOI3	ZD958	ZD958/CHOI3	C	0.39	3.277
CHOI3	ZD958	ZD958/CHOI3	C	0.65	3.081
CHOI3	ZD958	ZD958/CHOI3	C	0.31	3.073
CHOI3	ZD958	ZD958/CHOI3	C	0.7	2.916
CHOI4	ZD958	ZD958/CHOI4	H	0.4	7.212
CHOI4	ZD958	ZD958/CHOI4	H	0.34	6.608
CHOI4	ZD958	ZD958/CHOI4	H	0.41	6.439
CHOI4	ZD958	ZD958/CHOI4	H	0.36	5.958
CHOI4	ZD958	ZD958/CHOI4	H	0.36	5.54
CHOI4	ZD958	ZD958/CHOI4	H	0.33	5.504
CHOI4	ZD958	ZD958/CHOI4	H	0.31	5.474
CHOI4	ZD958	ZD958/CHOI4	H	0.41	5.459
CHOI4	ZD958	ZD958/CHOI4	H	0.34	5.379
CHOI4	ZD958	ZD958/CHOI4	H	0.34	5.37
CHOI4	ZD958	ZD958/CHOI4	H	0.38	5.312
CHOI4	ZD958	ZD958/CHOI4	H	0.34	5.182
CHOI4	ZD958	ZD958/CHOI4	H	0.4	5.164
CHOI4	ZD958	ZD958/CHOI4	H	0.39	5.13
CHOI4	ZD958	ZD958/CHOI4	H	0.36	5.092
CHOI4	ZD958	ZD958/CHOI4	H	0.36	5.068
CHOI4	ZD958	ZD958/CHOI4	H	0.34	5.055
CHOI4	ZD958	ZD958/CHOI4	H	0.74	5.025
CHOI4	ZD958	ZD958/CHOI4	H	0.38	5.004
CHOI4	ZD958	ZD958/CHOI4	H	0.34	4.986
CHOI4	ZD958	ZD958/CHOI4	H	0.36	4.942
CHOI4	ZD958	ZD958/CHOI4	H	0.4	4.915
CHOI4	ZD958	ZD958/CHOI4	H	0.37	4.911
CHOI4	ZD958	ZD958/CHOI4	H	0.35	4.889
CHOI4	ZD958	ZD958/CHOI4	H	0.37	4.877
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.829
CHOI4	ZD958	ZD958/CHOI4	H	0.38	4.81
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.793
CHOI4	ZD958	ZD958/CHOI4	H	0.33	4.792
CHOI4	ZD958	ZD958/CHOI4	H	0.32	4.787
CHOI4	ZD958	ZD958/CHOI4	H	0.35	4.779
CHOI4	ZD958	ZD958/CHOI4	H	0.32	4.746
CHOI4	ZD958	ZD958/CHOI4	H	0.35	4.728
CHOI4	ZD958	ZD958/CHOI4	H	0.34	4.726
CHOI4	ZD958	ZD958/CHOI4	H	0.35	4.725
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.715
CHOI4	ZD958	ZD958/CHOI4	H	0.35	4.703
CHOI4	ZD958	ZD958/CHOI4	H	0.36	4.68
CHOI4	ZD958	ZD958/CHOI4	H	0.34	4.677
CHOI4	ZD958	ZD958/CHOI4	H	0.4	4.676
CHOI4	ZD958	ZD958/CHOI4	H	0.38	4.663
CHOI4	ZD958	ZD958/CHOI4	H	0.79	4.662
CHOI4	ZD958	ZD958/CHOI4	H	0.32	4.623
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.618
CHOI4	ZD958	ZD958/CHOI4	H	0.38	4.614
CHOI4	ZD958	ZD958/CHOI4	H	0.37	4.606
CHOI4	ZD958	ZD958/CHOI4	H	0.36	4.603
CHOI4	ZD958	ZD958/CHOI4	H	0.37	4.598
CHOI4	ZD958	ZD958/CHOI4	H	0.43	4.593
CHOI4	ZD958	ZD958/CHOI4	H	0.4	4.579
CHOI4	ZD958	ZD958/CHOI4	H	0.38	4.574
CHOI4	ZD958	ZD958/CHOI4	H	0.36	4.573
CHOI4	ZD958	ZD958/CHOI4	H	0.31	4.564
CHOI4	ZD958	ZD958/CHOI4	H	0.37	4.562
CHOI4	ZD958	ZD958/CHOI4	H	0.42	4.555
CHOI4	ZD958	ZD958/CHOI4	H	0.4	4.549
CHOI4	ZD958	ZD958/CHOI4	H	0.6	4.535
CHOI4	ZD958	ZD958/CHOI4	H	0.34	4.523
CHOI4	ZD958	ZD958/CHOI4	H	0.37	4.511
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.495
CHOI4	ZD958	ZD958/CHOI4	H	0.34	4.495
CHOI4	ZD958	ZD958/CHOI4	H	0.34	4.494
CHOI4	ZD958	ZD958/CHOI4	H	0.36	4.457
CHOI4	ZD958	ZD958/CHOI4	H	0.35	4.439
CHOI4	ZD958	ZD958/CHOI4	H	0.44	4.435
CHOI4	ZD958	ZD958/CHOI4	H	0.36	4.434
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.418
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.416
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.415
CHOI4	ZD958	ZD958/CHOI4	H	0.4	4.407
CHOI4	ZD958	ZD958/CHOI4	H	0.41	4.406
CHOI4	ZD958	ZD958/CHOI4	H	0.34	4.405
CHOI4	ZD958	ZD958/CHOI4	H	0.77	4.386
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.372
CHOI4	ZD958	ZD958/CHOI4	H	0.31	4.359
CHOI4	ZD958	ZD958/CHOI4	H	0.37	4.345
CHOI4	ZD958	ZD958/CHOI4	H	0.38	4.336
CHOI4	ZD958	ZD958/CHOI4	H	0.38	4.333
CHOI4	ZD958	ZD958/CHOI4	H	0.33	4.332
CHOI4	ZD958	ZD958/CHOI4	H	0.35	4.33
CHOI4	ZD958	ZD958/CHOI4	H	0.32	4.327
CHOI4	ZD958	ZD958/CHOI4	H	0.33	4.327
CHOI4	ZD958	ZD958/CHOI4	H	0.33	4.325
CHOI4	ZD958	ZD958/CHOI4	H	0.38	4.323
CHOI4	ZD958	ZD958/CHOI4	H	0.31	4.32
CHOI4	ZD958	ZD958/CHOI4	H	0.44	4.307
CHOI4	ZD958	ZD958/CHOI4	H	0.4	4.305
CHOI4	ZD958	ZD958/CHOI4	H	0.37	4.304
CHOI4	ZD958	ZD958/CHOI4	H	0.42	4.299
CHOI4	ZD958	ZD958/CHOI4	H	0.43	4.252
CHOI4	ZD958	ZD958/CHOI4	H	0.37	4.243
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.224
CHOI4	ZD958	ZD958/CHOI4	H	0.36	4.219
CHOI4	ZD958	ZD958/CHOI4	H	0.37	4.218
CHOI4	ZD958	ZD958/CHOI4	H	0.35	4.216
CHOI4	ZD958	ZD958/CHOI4	H	0.27	4.212
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.209
CHOI4	ZD958	ZD958/CHOI4	H	0.33	4.205
CHOI4	ZD958	ZD958/CHOI4	H	0.28	4.201
CHOI4	ZD958	ZD958/CHOI4	H	0.37	4.189
CHOI4	ZD958	ZD958/CHOI4	H	0.24	4.168
CHOI4	ZD958	ZD958/CHOI4	H	0.32	4.16
CHOI4	ZD958	ZD958/CHOI4	H	0.32	4.156
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.154
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.146
CHOI4	ZD958	ZD958/CHOI4	H	0.38	4.118
CHOI4	ZD958	ZD958/CHOI4	H	0.42	4.111
CHOI4	ZD958	ZD958/CHOI4	H	0.35	4.1
CHOI4	ZD958	ZD958/CHOI4	H	0.65	4.095
CHOI4	ZD958	ZD958/CHOI4	H	0.34	4.093
CHOI4	ZD958	ZD958/CHOI4	H	0.36	4.056
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.039
CHOI4	ZD958	ZD958/CHOI4	H	0.38	4.036
CHOI4	ZD958	ZD958/CHOI4	H	0.42	4.032
CHOI4	ZD958	ZD958/CHOI4	H	0.42	4.025
CHOI4	ZD958	ZD958/CHOI4	H	0.39	4.02
CHOI4	ZD958	ZD958/CHOI4	H	0.37	4.013
CHOI4	ZD958	ZD958/CHOI4	H	0.34	4.008
CHOI4	ZD958	ZD958/CHOI4	H	0.35	3.999
